"ID","Locale","Title","Abstract","Text","Topic type","Categories","Author","Date added","Version date","Note"
"foodkeeper-46-2","de","Lagerdauer","","For __rohe Lammkeulenstücke (ohne Knochen und gerollt)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-47-1","de","Lagerdauer","","For __roher Kronenbraten von Lammfleisch__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-47-2","de","Lagerdauer","","For __roher Kronenbraten von Lammfleisch__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-48-1","de","Lagerdauer","","For __roher Lammschulterbraten und -schenkel (Hälften)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-48-2","de","Lagerdauer","","For __roher Lammschulterbraten und -schenkel (Hälften)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-49-1","de","Lagerdauer","","For __rohe Lammfleischwürfel für Kebab__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-49-2","de","Lagerdauer","","For __rohe Lammfleischwürfel für Kebab__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-50-1","de","Lagerdauer","","For __rohes Lamm-Hackfleisch__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-50-2","de","Lagerdauer","","For __rohes Lamm-Hackfleisch__, the typical storage life is _3–4 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-51-1","de","Lagerdauer","","For __rohe Lamm-Koteletts, -Rippen oder -Lendenstücke__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-51-2","de","Lagerdauer","","For __rohe Lamm-Koteletts, -Rippen oder -Lendenstücke__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-52-1","de","Lagerdauer","","For __rohe Lammkeulen-Steaks__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-52-2","de","Lagerdauer","","For __rohe Lammkeulen-Steaks__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-53-1","de","Lagerdauer","","For __rohe Lammragout-Fleischstücke__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-53-2","de","Lagerdauer","","For __rohe Lammragout-Fleischstücke__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-54-1","de","Lagerdauer","","For __rohe Lammhaxen__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-54-2","de","Lagerdauer","","For __rohe Lammhaxen__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-55-1","de","Lagerdauer","","For __rohe, gerollte Lammbrust__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-55-2","de","Lagerdauer","","For __rohe, gerollte Lammbrust__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Lamb meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-56-1","de","Lagerdauer","","For __rohes Kalbfleisch (ohne Knochen, Schulterröstbraten)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-56-2","de","Lagerdauer","","For __rohes Kalbfleisch (ohne Knochen, Schulterröstbraten)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-57-1","de","Lagerdauer","","For __rohes Kalbfleisch (Keule, ohne Knochen, Röstbraten oder rund gebundener Braten)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-57-2","de","Lagerdauer","","For __rohes Kalbfleisch (Keule, ohne Knochen, Röstbraten oder rund gebundener Braten)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-58-1","de","Lagerdauer","","For __rohes Kalbfleisch (Lendenbraten, mit Knochen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-58-2","de","Lagerdauer","","For __rohes Kalbfleisch (Lendenbraten, mit Knochen)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-59-1","de","Lagerdauer","","For __rohes Kalbhackfleisch__, the typical storage life is _1–2 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-59-2","de","Lagerdauer","","For __rohes Kalbhackfleisch__, the typical storage life is _3–4 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Veal meat","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-60-1","de","Lagerdauer","","For __rohes Schweinefleisch (Lendenbratenstücke mit Knochen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-60-2","de","Lagerdauer","","For __rohes Schweinefleisch (Lendenbratenstücke mit Knochen)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-61-1","de","Lagerdauer","","For __rohes Schweinefleisch (Lendenbratenstücke ohne Knochen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-61-2","de","Lagerdauer","","For __rohes Schweinefleisch (Lendenbratenstücke ohne Knochen)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-63-1","de","Lagerdauer","","For __rohes Schweinefleisch (Koteletts mit Knochen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-63-2","de","Lagerdauer","","For __rohes Schweinefleisch (Koteletts mit Knochen)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-64-1","de","Lagerdauer","","For __rohes Schweinefleisch (Koteletts ohne Knochen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-64-2","de","Lagerdauer","","For __rohes Schweinefleisch (Koteletts ohne Knochen)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-65-1","de","Lagerdauer","","For __rohes Schweinefleisch (kleine Kronenbratenstücke)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-65-2","de","Lagerdauer","","For __rohes Schweinefleisch (kleine Kronenbratenstücke)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-66-1","de","Lagerdauer","","For __rohes Schweinefleisch (große Kronenbratenstücke)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-66-2","de","Lagerdauer","","For __rohes Schweinefleisch (große Kronenbratenstücke)__, the typical storage life is _4–12 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Pork","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
